,ActivePower(kW)
32284,2338.5048828125
32285,1985.66296386718
32286,1886.34301757812
32287,2382.5869140625
32288,2508.53100585937
32289,2235.36108398437
32290,2386.28100585937
32291,2708.53198242187
32292,2953.47412109375
32293,3043.88891601562
32294,2836.56298828125
32295,2520.46997070312
32296,2268.14208984375
32297,2053.79907226562
32298,1852.13403320312
32299,1911.08605957031
32300,2148.49389648437
32301,2521.47802734375
32302,2517.25
32303,3228.21704101562
32304,3161.748046875
32305,3598.17407226562
32306,3604.2880859375
32307,3603.00708007812
32308,3604.18994140625
32309,3604.162109375
32310,3604.36010742187
32311,3604.51904296875
32312,3604.46411132812
32313,3604.037109375
32314,3604.28002929687
32315,3604.25805664062
32316,3604.36303710937
32317,3604.14208984375
32318,3604.11010742187
32319,3603.75903320312
32320,3603.85693359375
32321,3603.75805664062
32322,3597.62890625
32323,3604.09912109375
32324,3604.0048828125
32325,3603.91088867187
32326,3603.61303710937
32327,3603.64697265625
32328,3603.66088867187
32329,3603.82104492187
32330,3603.61791992187
32331,3603.39306640625
32332,3603.51293945312
32333,3603.11889648437
32334,3603.251953125
32335,3603.57788085937
32336,3603.32299804687
32337,3603.34008789062
32338,3603.4541015625
32339,3603.44604492187
32340,3603.51806640625
32341,3603.34301757812
32342,3603.5419921875
32343,3603.39599609375
32344,3603.62109375
32345,3603.330078125
32346,3603.087890625
32347,3603.10693359375
32348,3602.93994140625
32349,3603.52709960937
32350,3603.1220703125
32351,3603.26293945312
32352,3599.60791015625
32353,3497.38208007812
32354,3285.751953125
32355,3603.15209960937
32356,3603.32104492187
32357,3603.4130859375
32358,3603.14599609375
32359,3603.30395507812
32360,3603.44409179687
32361,3601.91796875
32362,3603.51611328125
32363,3603.32788085937
32364,3560.05004882812
32365,3576.6240234375
32366,3600.53198242187
32367,3594.26000976562
32368,3444.7041015625
32369,2892.92407226562
32370,3470.0830078125
32371,3490.83911132812
32372,3176.77001953125
32373,3526.498046875
32374,3078.21801757812
32375,2836.337890625
32376,3369.18090820312
32377,3276.14990234375
32378,3358.44897460937
32379,2867.52099609375
32380,3275.68188476562
32381,3499.47802734375
32382,3401.31909179687
32383,3560.24389648437
32384,3475.5439453125
32385,3571.98901367187
32386,3599.82202148437
32387,3551.24291992187
32388,3514.14599609375
32389,3244.76196289062
32390,2686.49291992187
32391,2358.47412109375
32392,2542.330078125
32393,2982.81103515625
32394,3144.13598632812
32395,3292.06103515625
32396,3359.412109375
32397,3086.82690429687
32398,3245.34594726562
32399,3216.65405273437
32400,3438.11889648437
32401,3514.48095703125
32402,3475.96997070312
32403,3474.77807617187
32404,3501.21899414062
32405,3418.99609375
32406,3489.73291015625
32407,3293.56201171875
32408,3437.84692382812
32409,3487.34912109375
32410,3302.52490234375
32411,2931.39208984375
32412,3322.7890625
32413,3157.73510742187
32414,3135.46704101562
32415,3115.92407226562
32416,2979.00390625
32417,2813.1669921875
32418,3011.5
32419,3034.08911132812
32420,2934.34912109375
32421,3176.88891601562
32422,2967.06494140625
32423,3007.42504882812
32424,3363.87109375
32425,3503.10791015625
32426,3322.31689453125
32427,3165.25
32428,2951.02709960937
32429,2654.26806640625
32430,2603.69799804687
32431,3095.2470703125
32432,2862.248046875
32433,2993.30810546875
32434,3152.32104492187
32435,3423.80200195312
32436,3545.17504882812
32437,3579.36401367187
32438,3524.61010742187
32439,3600.86694335937
32440,3573.20288085937
32441,3415.30590820312
32442,3306.74389648437
32443,3520.50610351562
32444,3581.21899414062
32445,3582.59008789062
32446,3554.7060546875
32447,3401.03491210937
32448,3531.6650390625
32449,3500.0859375
32450,3349.0458984375
32451,3014.81689453125
32452,2986.72607421875
32453,3055.54711914062
32454,3004.27001953125
32455,3431.97705078125
32456,3528.53198242187
32457,3387.7470703125
32458,3251.955078125
32459,3293.49389648437
32460,3437.37890625
32461,3435.73803710937
32462,3320.59008789062
32463,3583.57104492187
32464,3506.47509765625
32465,3560.92504882812
32466,3386.64404296875
32467,3596.462890625
32468,3591.5380859375
32469,3578.08203125
32470,3581.0029296875
32471,3581.23291015625
32472,3499.16088867187
32473,3567.19506835937
32474,3592.11108398437
32475,3530.87109375
32476,3489.712890625
32477,3601.63305664062
32478,3474.63891601562
32479,3337.97998046875
32480,3376.54711914062
32481,3246.19995117187
32482,3132.8740234375
32483,3243.166015625
32484,3038.86499023437
32485,2742.60498046875
32486,2934.19091796875
32487,2967.7958984375
32488,2578.10888671875
32489,2996.10400390625
32490,3262.57397460937
32491,3452.13110351562
32492,3537.56396484375
32493,3551.31909179687
32494,3472.92700195312
32495,3521.17993164062
32496,3550.57592773437
32497,3190.21411132812
32498,3220.375
32499,3222.57006835937
32500,3297.53491210937
32501,3403.72509765625
32502,3512.75
32503,3207.4580078125
32504,3383.89306640625
32505,2960.666015625
32506,3011.8740234375
32507,3389.23193359375
32508,2975.39599609375
32509,3311.15087890625
32510,2979.4189453125
32511,2853.65698242187
32512,3360.7958984375
32513,3382.61791992187
32514,3591.10107421875
32515,3241.44604492187
32516,3360.97705078125
32517,3418.45288085937
32518,3038.81591796875
32519,3013.580078125
32520,3270.68408203125
32521,3347.39306640625
32522,3372.64111328125
32523,3513.80102539062
32524,3156.22290039062
32525,2680.35693359375
32526,1858.50598144531
32527,2073.36499023437
32528,2139.76904296875
32529,2038.24597167968
32530,1643.71203613281
32531,2153.1259765625
32532,2137.64794921875
32533,2326.07495117187
32534,2964.45190429687
32535,3074.52490234375
32536,2762.376953125
32537,2675.5830078125
32538,3098.19799804687
32539,3048.25610351562
32540,3263.63598632812
32541,3039.64404296875
32542,2983.126953125
32543,2955.080078125
32544,3088.2509765625
32545,3188.5810546875
32546,3129.69702148437
32547,3255.11791992187
32548,3341.82690429687
32549,3083.2919921875
32550,3420.623046875
32551,3364.248046875
32552,3302.7900390625
32553,3255.8779296875
32554,3060.38208007812
32555,3130.05493164062
32556,2921.30297851562
32557,2992.02197265625
32558,2813.06298828125
32559,3027.02197265625
32560,3112.64306640625
32561,2776.67602539062
32562,2867.20703125
32563,2842.73608398437
32564,2572.76489257812
32565,2438.40893554687
32566,2793.09204101562
32567,2583.52490234375
32568,2637.42797851562
32569,2823.751953125
32570,2671.92407226562
32571,2434.64501953125
32572,2498.501953125
32573,2670.962890625
32574,2741.96508789062
32575,2740.82104492187
32576,2930.17895507812
32577,2931.47802734375
32578,2946.98510742187
32579,2636.24291992187
32580,2597.919921875
32581,2727.30395507812
32582,3037.9560546875
32583,3066.82592773437
32584,3244.958984375
32585,3282.2451171875
32586,3178.04907226562
32587,3089.58911132812
32588,2851.7490234375
32589,2934.81103515625
32590,2966.85205078125
32591,3153.14794921875
32592,3133.68505859375
32593,3184.708984375
32594,3441.82495117187
32595,3317.30297851562
32596,3354.7119140625
32597,3109.21997070312
32598,3353.24096679687
32599,3341.47192382812
32600,3035.57495117187
32601,2937.24291992187
32602,3024.47094726562
32603,2815.88793945312
32604,2553.2060546875
32605,2844.00805664062
32606,2668.07592773437
32607,2771.64892578125
32608,2754.32592773437
32609,2810.94604492187
32610,2797.15795898437
32611,2685.06811523437
32612,2550.30493164062
32613,2748.55102539062
32614,2600.51391601562
32615,2523.287109375
32616,2494.99389648437
32617,2384.52001953125
32618,2389.88305664062
32619,2656.93408203125
32620,2556.05200195312
32621,2688.2451171875
32622,2875.11303710937
32623,2908.67895507812
32624,2844.04907226562
32625,2638.3798828125
32626,2535.40502929687
32627,2877.31201171875
32628,2755.90600585937
32629,2762.56103515625
32630,2723.32788085937
32631,2878.54907226562
32632,2944.26196289062
32633,2867.62109375
32634,2891.49096679687
32635,3047.39501953125
32636,2863.10498046875
32637,2868.8359375
32638,2828.03588867187
32639,2766.60302734375
32640,2697.86499023437
32641,2619.6640625
32642,2884.09912109375
32643,2711.34497070312
32644,2677.4130859375
32645,2372.587890625
32646,2589.72192382812
32647,2194.97094726562
32648,2256.40795898437
32649,2372.72412109375
32650,2098.32104492187
32651,2394.63305664062
32652,1870.61401367187
32653,2116.669921875
32654,2155.57397460937
32655,2368.2880859375
32656,1931.17700195312
32657,1970.21899414062
32658,1307.13098144531
32659,1215.81604003906
32660,1021.84600830078
32661,1410.48999023437
32662,1148.61999511718
32663,1084.26403808593
32664,1130.27099609375
32665,1020.91900634765
32666,888.66259765625
32667,961.794799804687
32668,930.401184082031
32669,996.786682128906
32670,1102.876953125
32671,1015.61499023437
32672,1063.42199707031
32673,1280.88403320312
32674,1483.43298339843
32675,1526.4169921875
32676,1389.13098144531
32677,1405.84094238281
32678,1439.52697753906
32679,1355.18298339843
32680,1380.86999511718
32681,1603.13903808593
32682,1427.89404296875
32683,979.585388183593
32684,931.801025390625
32685,1041.71398925781
32686,831.059020996093
32687,871.02587890625
32688,901.682373046875
32689,959.472778320312
32690,816.906127929687
32691,863.175109863281
32692,974.243774414062
32693,1090.69995117187
32694,1068.7509765625
32695,1043.84802246093
32696,1093.38000488281
32697,1036.95202636718
32698,1144.43603515625
32699,1030.26196289062
32700,1114.20300292968
32701,1130.72302246093
32702,1238.81103515625
32703,1564.53198242187
32704,1633.15197753906
32705,1707.60705566406
32706,1385.81799316406
32707,1386.24694824218
32708,1643.95703125
32709,1710.00500488281
32710,1866.17297363281
32711,2285.46508789062
32712,1913.23596191406
32713,1868.73498535156
32714,1715.69396972656
32715,1075.73706054687
32716,874.902893066406
32717,1176.333984375
32718,1114.35900878906
32719,1243.07995605468
32720,1491.94299316406
32721,1419.88696289062
32722,1192.01501464843
32723,1210.75695800781
32724,1326.09204101562
32725,1693.64001464843
32726,1762.99694824218
32727,1947.56005859375
32728,1987.08898925781
32729,2017.88696289062
32730,1779.25305175781
32731,1701.14501953125
32732,1564.61499023437
32733,1556.18701171875
32734,1568.30895996093
32735,1692.34594726562
32736,1657.28100585937
32737,1557.84802246093
32738,1681.52697753906
32739,1749.14196777343
32740,1471.88000488281
32741,1442.10998535156
32742,1498.65197753906
32743,1321.83703613281
32744,1374.50598144531
32745,1708.97998046875
32746,1681.81799316406
32747,1553.86804199218
32748,1271.38903808593
32749,1137.11596679687
32750,1240.23901367187
32751,1211.30505371093
32752,1056.85705566406
32753,1091.19702148437
32754,975.568908691406
32755,892.663879394531
32756,970.275329589843
32757,1137.05297851562
32758,1057.88195800781
32759,1086.68994140625
32760,1099.88903808593
32761,1153.56799316406
32762,1168.68005371093
32763,1252.39501953125
32764,1362.53503417968
32765,1585.41003417968
32766,1787.4599609375
32767,1874.11999511718
32768,1850.26196289062
32769,1649.46301269531
32770,1660.42700195312
32771,2017.77404785156
32772,2134.28588867187
32773,2167.9599609375
32774,2068.51708984375
32775,1940.47302246093
32776,1690.42102050781
32777,2033.17395019531
32778,2150.63110351562
32779,2161.46606445312
32780,2324.17504882812
32781,2318.17602539062
32782,2424.50610351562
32783,2405.80688476562
32784,2747.9609375
32785,3137.96801757812
32786,3147.63891601562
32787,3093.52905273437
32788,3162.21801757812
32789,3267.92602539062
32790,2975.84204101562
32791,2827.001953125
32792,2673.47607421875
32793,2740.07006835937
32794,2357.6201171875
32795,2416.794921875
32796,2644.31494140625
32797,2554.49194335937
32798,2603.67309570312
32799,2742.32299804687
32800,2388.4619140625
32801,2468.5
32802,2631.10595703125
32803,2326.79296875
32804,2849.88598632812
32805,2450.10693359375
32806,2968.955078125
32807,2961.97192382812
32808,2574.36206054687
32809,2882.34008789062
32810,2564.09204101562
32811,2532.51293945312
32812,2339.77807617187
32813,2349.51098632812
32814,1887.27795410156
32815,2140.69799804687
32816,2322.62890625
32817,2339.80297851562
32818,2681.2958984375
32819,2417.55493164062
32820,2494.60595703125
32821,1883.06494140625
32822,2181.36401367187
32823,1877.30004882812
32824,1454.0
32825,1579.97204589843
32826,1617.90905761718
32827,1206.61901855468
32828,1515.55004882812
32829,1445.19897460937
32830,1597.05603027343
32831,1716.06994628906
32832,1996.79296875
32833,1969.21594238281
32834,1919.08996582031
32835,2209.85693359375
32836,2041.55603027343
32837,2148.14208984375
32838,2184.875
32839,2335.93505859375
32840,2783.19897460937
32841,2411.794921875
32842,2581.4990234375
32843,2411.05908203125
32844,2779.46411132812
32845,2366.34204101562
32846,2708.99096679687
32847,2525.623046875
32848,2236.90698242187
32849,2707.47900390625
32850,2895.662109375
32851,2673.70190429687
32852,2714.38989257812
32853,2916.73388671875
32854,3137.287109375
32855,3121.31909179687
32856,3312.3359375
32857,3132.92211914062
32858,2919.32299804687
32859,3242.9580078125
32860,3269.1201171875
32861,3477.01904296875
32862,3566.65698242187
32863,3597.93505859375
32864,3603.81005859375
32865,3591.14892578125
32866,3587.88696289062
32867,3589.06909179687
32868,3519.98193359375
32869,3584.31201171875
32870,3591.44702148437
32871,3602.26196289062
32872,3604.24609375
32873,3602.54809570312
32874,3602.9619140625
32875,3604.35498046875
32876,3595.11889648437
32877,3602.95190429687
32878,3603.62890625
32879,3604.08203125
32880,3603.84008789062
32881,3603.42797851562
32882,3604.15698242187
32883,3596.43896484375
32884,3604.21997070312
32885,3604.13696289062
32886,3604.2470703125
32887,3603.87890625
32888,3604.3349609375
32889,3588.34497070312
32890,3560.94506835937
32891,3602.248046875
32892,3592.1220703125
32893,3574.13500976562
32894,3560.69311523437
32895,3578.53002929687
32896,3571.5830078125
32897,3590.47290039062
32898,3565.26293945312
32899,3517.73901367187
32900,3598.52001953125
32901,3551.5830078125
32902,3551.30200195312
32903,3539.77905273437
32904,3531.81909179687
32905,3504.22900390625
32906,3582.63110351562
32907,3586.29809570312
32908,3600.791015625
32909,3596.39892578125
32910,3580.60595703125
32911,3591.01708984375
32912,3591.56005859375
32913,3593.7451171875
32914,3595.34497070312
32915,3597.2939453125
32916,3566.13500976562
32917,3584.72607421875
32918,3599.455078125
32919,3602.2119140625
32920,3603.61694335937
32921,3571.61401367187
32922,3599.13696289062
32923,3597.11108398437
32924,3587.26391601562
32925,3599.88110351562
32926,3589.40209960937
32927,3597.20288085937
32928,3587.51098632812
32929,3600.73706054687
32930,3602.36108398437
32931,3601.49096679687
32932,3556.44604492187
32933,3558.84008789062
32934,3600.30200195312
32935,3600.31103515625
32936,3604.0
32937,3602.88793945312
32938,3576.64208984375
32939,3593.81005859375
32940,3595.5849609375
32941,3581.34790039062
32942,3467.27709960937
32943,3435.95288085937
32944,3547.89306640625
32945,3502.85595703125
32946,3548.05395507812
32947,3307.01391601562
32948,3031.52905273437
32949,2609.60498046875
32950,2841.48803710937
32951,2685.27709960937
32952,2167.94897460937
32953,2579.38989257812
32954,2735.55297851562
32955,3096.92700195312
32956,3147.53198242187
32957,2554.64794921875
32958,2773.60107421875
32959,2696.71411132812
32960,3137.29711914062
32961,3397.9619140625
32962,3379.68505859375
32963,3118.5029296875
32964,3031.39697265625
32965,3270.2919921875
